id,title,requirement,responsibility,tokens
120198197,Аналитик данных / Data Analyst,"Знание SQL немного дальше, чем SELECT, WHERE, GROUP BY. Знание <highlighttext>Python</highlighttext> и библиотеки Pandas. Уметь использовать табличный редактор (Excel, Google...","Обрабатывать данные для ad-hoc исследований с помощью <highlighttext>Python</highlighttext>. Автоматизировать сбор статистики с помощью Airflow, строить дашборды в Redash или...",знание sql select where group by знание python библиотека pandas редактор excel google
119870879,Junior Python developer,Желательно высшее техническое образование (минимум 2 курса ) (чтобы уметь общаться и решать возникающие вопросы). Немного знать HTML/Bootstrap и немного...,FAQ:,образование курс вопрос html bootstrap
120237148,Senior Python Developer,Уверенное знание <highlighttext>Python</highlighttext> от 4-х лет. Опыт работы с реляционными базами данных. Опыт разработки REST API. Опыт работы с...,"Разрабатывать backend для новых сервисов. Декомпозировать задачи для реализации новой функциональности. Оптимизировать код, запросы и базу данных. Разрабатывать REST API...",знание python год опыт работа база данных опыт разработка rest api опыт работа
120179691,IOS-разработчик,"Опыт работы Swift от 3х лет. MVVM/VIPER. Уверенные знания Realm ,Core Data,Rest API. Наличие завершенных и опубликованных...","Productivity & Utilities - популярные продукты для повседневного использования, которые облегчают и улучшают жизнь пользователям. Помимо этого, мы развиваем внутренние сервисы рекламной...",опыт работа swift год mvvm viper знание realm core data rest api наличие
120324103,Разработчик C++,"Опыт работы с cmake, git. Поддержка <highlighttext>python</highlighttext> скриптов. Опыт создания многопоточного кода. Знание паттернов разработки. Понимание того что такое SDLC. ","Разработка программного обеспечения Торговых и клиринговых систем. Разработка ПО, проведение его отладки и юнит-тестирования. Проведение ревью кода, статического и...",опыт работа cmake git поддержка python скрипт опыт создание код знание паттерн разработка понимание sdlc
118914735,Python Senior,Применение принципов архитектуры SOLID.,Проектирование структуры баз данных и их реализация. Написание кода на <highlighttext>Python</highlighttext> с использованием типизации и протоколов. Создание микросервисов с нуля.,применение принцип архитектура solid
120241991,Data Engineer,"Опыт работы с ETL/ELT. Опыт работы с <highlighttext>Python</highlighttext> (от 2 лет). Уверенные знание SQL. Работа с Clickhouse, Postgres. ","Разработка, построение и поддержание витрин данных (DWH). Очистка, обработка данных при загрузке. Оптимизация запросов.",опыт работа etl elt опыт работа python год знание sql работа clickhouse postgres
120310263,Аналитик данных,"Excel на высоком уровне (сводные таблицы, основные функции). Опыт построения отчетов в Power BI. Знание <highlighttext>python</highlighttext> будет преимуществом. ","Работа с базами данных и инструментами для хранения и обработки данных (SQL, <highlighttext>Python</highlighttext>, R, Excel и т. д.). ",excel уровень таблица функция опыт построение отчёт power bi знание python преимущество
120075601,Аналитик данных Junior,"Думающего человека, который готов разобраться в логике проекта под руководством ментора. С базовыми навыками <highlighttext>Python</highlighttext> и интересом к анализу данных. ",Анализировать данные по методичке: инструкция и логика уже есть. Писать простые <highlighttext>Python</highlighttext>-скрипты (вручную или с помощью нейросетей). ,человек логика проект руководство ментор навык python интерес анализ данных
119864364,Junior Analyst/Project Manager AI/ML,Имеет экспертизу в Data Science и Machine Learning (или большое желание изучить и развиваться в сфере ML). Обладает системным мышлением...,"Глубокий анализ задач, определение необходимых метрик для оценки, исследование решений конкурентов. Создание эффективных алгоритмов, изучение его работы, анализ эффективности, выявление...",экспертиза data science machine learning желание сфера ml мышление
120077867,"Python-разработчик, Middle (Middle+)",Docker + docker compose v2. Уверенно программируете на <highlighttext>Python</highlighttext> и имеете опыт разработки от 3 лет. Хорошо знакомы с...,Решение принимается за 2 встречи: 2. Техническое собеседование с руководителем. Проектировать и разрабатывать новые фичи. Поддерживать и развивать текущую функциональность. ,docker docker compose v python опыт разработка год
119575392,Data Engineer / Data Analyst + Hadoop,"Управление жизненным циклом разработки витрин, умение находить правильный баланс между скоростью и качеством разработки. Уверенное владение фреймворком Spark и опыт...","Ведение стримов разработки витрин. Нам важна проактивность, наличие собственного мнения и гордости за свои решения. Организация внутрикомандных взаимодействий, мотивация. ",управление цикл разработка витрина умение баланс скорость качество разработка владение фреймворк spark опыт
120285486,Практикант в команду DevOps инженеров,,Настройка Continuous Integration в Gitlab CI для простых проектов с нуля и поддержка существующих. Помощь в разворачивании инфраструктуры для новых..., 
119900069,Junior Data Analyst,"Умение работать с библиотеками Pandas, Numpy, Matplotlib в <highlighttext>Python</highlighttext>. Ориентация на результат, готовность к динамичной работе в команде и понимание...","Разрабатывать алгоритмы для извлечения, трансформации и загрузки данных в ETL процессах. Создавать масштабируемые и удобные модели данных. Разрабатывать понятные и...",умение библиотеками pandas numpy matplotlib python ориентация результат готовность работа команда понимание
120110174,Junior разработчик (Python/Go/JavaScript/Java/PHP),Базовое знание одного или нескольких языков <highlighttext>Python</highlighttext>/Go/JavaScript/Java/PHP. Больше важна именно базовая подготовка а не конкретный стек. ,"Разработка образовательной платформы с современными технологиями. Сервис рассчитан на высокие нагрузки, высокую скорость загрузки страницы и работу в офлайн режиме. ",знание язык python go javascript java php подготовка стек
120249053,"Java-разработчик (Senior), банковский проект","Знание системы контроля версий Git. Будет плюсом опыт работы с <highlighttext>Python</highlighttext>, Apache Airflow и Greenplum. Опыт написания интеграционных тестов с...",Разрабатывать сервисы. Реализовывать интеграции с существующими системами. Проводить code-review. Покрывать свой код тестами. Принимать участие в развитии как процесса...,знание система контроль версия git плюс опыт работа python apache airflow greenplum опыт написание тест
118591608,Python-разработчик,"Опыт коммерческой разработки от 3 лет на <highlighttext>Python</highlighttext>. Глубокие знания FastAPI и работы с асинхронностью (asyncio, multiprocessing, AioRedis). ","Разработка и оптимизация высоконагруженных сервисов с использованием <highlighttext>Python</highlighttext> (FastAPI). Проектирование архитектуры системы, обеспечение отказоустойчивости и горизонтального масштабирования. Разработка API и...",опыт разработка год python знание fastapi работа асинхронность asyncio multiprocessing aioredis
119684789,Тестировщик,Опыт работы с консолью разработчика в браузерах (преимущественно Chrome). Опыт разработки и проведение автотестирования на <highlighttext>Python</highlighttext>. Понимание принципов работы баз...,Проведение ручного и автоматизированного тестирования веб-приложений. Проведение смоук/регрессионного/интеграционного тестирования в рамках релизов. Документирование багов и составление баг...,опыт работа консоль разработчик браузер chrome опыт разработка проведение автотестирования python понимание принцип работа база
119780611,"Программист Python (FastApi, Django)","Уверенное знание языка <highlighttext>Python</highlighttext>3. Опыт работы с Linux, GIT. Знания реляционных баз данных и SQL. Опыт работы с фреймворком...","Создавать Web-сервисы и микросервисы. Писать код на <highlighttext>Python</highlighttext>. Проектировать и реализовывать API для веб, мобильных и приложений. ",знание язык python опыт работа linux git знание база данных sql опыт работа фреймворк
120268554,Python Developer (Middle),Коммерческий опыт работы на <highlighttext>Python</highlighttext> от 2.5 лет. Умение работать с асинхронностью в <highlighttext>Python</highlighttext>. Знание и практический опыт работы...,Анализировать код с использованием AST и IR для поиска уязвимостей. Поддерживать работу существующих ETL пайплайнов. Восстанавливать целостность данных в БД. ,опыт работа python год умение асинхронность python знание опыт работа
118365073,Разработчик Python,Глубокое понимание <highlighttext>Python</highlighttext>. Владение одним из фреймворков Django/Flask/FastAPI.,"Проектирование сервисов и API. Владение pytest как средством для написания unit-тестов, написанием фикстур и mock-ов. Проводить код-ревью. ",понимание python владение фреймворк django flask fastapi
120305768,Ведущий тестировщик (Fullstack),"Опыт тестирования ПО от 5 лет. Опыт в реализации автотестов от 1 года. Знание принципов и паттернов проектирования. <highlighttext>Python</highlighttext>, pytest...",Составление и предоставление установленной отчетности по результатам тестирования. Проведение тестирования продукта на соответствие заявленным требованиям. Анализ результатов тестирования. ,опыт тестирование по год опыт реализация автотестов год знание принцип паттерн проектирование python pytest
120088115,QA Engineer / Инженер по тестированию,Basic understanding of JavaScript/TypeScript and/or <highlighttext>Python</highlighttext>. - (Bonus) Experience with CI/CD systems and performance testing tools. ,"Competitive salary. - Full ownership of QA strategy across the product stack. If you have a passion for quality, thrive on...",basic understanding of javascript typescript and or python bonus experience with ci cd systems and performance testing tools
120232060,Аналитик,Понимание принципов работы и устройства хранилищ данных (DWH). - Знание <highlighttext>Python</highlighttext> для автоматизации процессов обработки данных. - Опыт работы с AirFlow (написание...,"Навыки подготовки данных для анализа, включая очистку, трансформацию и агрегацию. - Контроль качества данных при подключении новых источников к DWH и...",понимание принцип работа устройство хранилище данных dwh знание python автоматизация процесс обработка данных опыт работа airflow написание
120245828,Middle Backend Python программист,"Опыт коммерческой разработки с использованием <highlighttext>Python</highlighttext> от 1,5 лет кандидатов с меньшим опытом пока не готовы рассматривать. ",Присоединяйтесь к нам и участвуйте в создании новых продуктов с использованием передовых технологий. Разработка на <highlighttext>Python</highlighttext> сервисной части продукта. ,опыт разработка использование python год кандидат опыт
120261208,Python разработчик,Опыт использования библиотек <highlighttext>Python</highlighttext> для парсинга и обработки данных. Опыт использования <highlighttext>Python</highlighttext> для разработки сервисов и клиентской части: знание Qt...,Реализовывать и улучшать функционал нового продукта. Интегрировать продукт со существующими ИТ-решениями. Плотно тестировать создаваемые решения в своей зоне ответственности. ,опыт использование библиотека python парсинга обработка данных опыт использование python разработка сервис часть знание qt
120283699,Data Scientist Junior+,"Опыт работы в сфере анализа данных не менее одного года. Владение языком программирования <highlighttext>Python</highlighttext> и соответствующими библиотеками (panda, numpy, scikit...","...<highlighttext>Python</highlighttext>-библиотек (pandas, numpy, etc.) для извлечения, очистки и предварительной обработки данных. Автоматизация задач: разработка и поддержка скриптов на <highlighttext>Python</highlighttext>...",опыт работа сфера анализ данных год владение язык программирование python библиотеками panda numpy scikit
120075600,Аналитик данных Junior,"Думающего человека, который готов разобраться в логике проекта под руководством ментора. С базовыми навыками <highlighttext>Python</highlighttext> и интересом к анализу данных. ",Анализировать данные по методичке: инструкция и логика уже есть. Писать простые <highlighttext>Python</highlighttext>-скрипты (вручную или с помощью нейросетей). ,человек логика проект руководство ментор навык python интерес анализ данных
120102938,Стажер/Помощник Инженера DevOps,"Желательно знакомство с инструментами мониторинга (Zabbix, Grafana, Prometheus, LOKI, GrayLog). Желание изучать автоматизацию процессов (Ansible, bash, <highlighttext>python</highlighttext>). Знание GIT (BitBucket...","...4, zfs, block storages, file storages). Помощь в автоматизации процессов (Ansible, bash, <highlighttext>python</highlighttext>). Работа с системами контроля версий (BitBucket, GitLab).",знакомство инструмент мониторинг zabbix grafana prometheus loki graylog желание автоматизация процесс ansible bash python знание git bitbucket
120236926,Аналитик данных,"Уверенное владение SQL и знание одного из языков аналитики: <highlighttext>Python</highlighttext> или R. Навыки работы с BI-системами (Datalens, Tableau, Power...",Автоматизировать сбор данных из разных источников и визуализировать ключевые метрики в дашбордах. Вести и оптимизировать регулярные таблицы и отчеты для...,владение sql знание язык аналитик python r навык работа bi - система datalens tableau power
119170531,Scrapy Developer / Парсинг,Базовые знания <highlighttext>Python</highlighttext> и опыт написания кода (учебные проекты или pet-проекты — подойдут). Понимание основ работы с библиотекой Scrapy (опыт...,Разработка и поддержка Scrapy-скриптов для сбора данных с веб-сайтов. Оптимизация парсеров для работы с различными типами веб-страниц. ,знание python опыт написание код проект pet - проект понимание основа работа библиотека scrapy опыт
120158510,Frontend разработчик (Trainee/Junior),"Знаешь базовые типы данных и конструкции для любого ЯП (Javascript, C#, C++,<highlighttext>Python</highlighttext>, Golang). Работал с системой контроля версий (Git). ","Выучить React и дополнительный фреймворк Vue, Angular. После прохождения программы - участвовать в проектах (внутренних/коммерческих). Помощь и поддержка на всех...",тип данных конструкция яп javascript python golang система контроль версия git
120179277,Разработчик (без опыта),"Для этого мы ищем начинающего, сообразительного, шустрого, амбициозного интерна-джуна питониста. Опыт в коммерческой разработке не требуется – важнее навык быстро...",Писать тесты. Писать фичи. Писать фронт. Диплоить проекты. И всем даём ответ ;).,интерн - джуна питониста опыт разработка навык
120207162,Python-разработчик,"Опыт разработки web-приложений и сервисов не менее 4 лет, включая мониторинг, масштабирование и оптимизацию. Уверенные знания <highlighttext>Python</highlighttext> и опыт...","Разработка и сопровождение внутренних web-приложений и сервисов, используя <highlighttext>Python</highlighttext> 3 в качестве основного языка программирования. Проектирование и разработка архитектуры...",опыт разработка web - приложение сервис год мониторинг масштабирование оптимизация знание python опыт
120341900,Python backend engineer (Middle),"Понимание принципов ООП и умение их применять. Уверенное знание <highlighttext>Python</highlighttext> 3.10+, опыт разработки на <highlighttext>Python</highlighttext> 3.10+...",Участие в разработке архитектуры приложений и компонентов. Разработка приложений и услуг. Структурный дизайн базы данных. Управление процессами развертывания продукта. ,понимание принцип ооп умение знание python опыт разработка python
120296473,Аналитик,"Знание инструментов обработки, анализа и визуализации данных: умение писать SQL-запросы, базовое знание <highlighttext>Python</highlighttext> и Qlick Sense будет считаться преимуществом. ","Формировать регулярную отчетность (еженедельную, ежемесячную) по направлению коммерческой деятельности. Развивать инструменты планирования. Анализировать эффективность деятельности компании. Готовить презентационные материалы к...",знание инструмент обработка анализ визуализация данных умение sql - запрос знание python qlick sense преимущество
120340448,Backend-разработчик,"Любое, желательно связанное с дизайном или программированием. В случае отсутствия профильного образования, обязательны курсы по программированию от ведущих школ, например...","Работа с базами данных: создание структур данных, определение их моделей, выполнение запросов и обеспечение интеграции базы данных с приложением. ",дизайн программирование случай отсутствие образование курс программирование школа
120222096,Младший продуктовый аналитик - исследователь (Product research),"Высшее образование (маркетинговое, техническое, экономическое). Приветствуется опыт работы в маркетинговых агентствах/страховании/автобизнесе/банковской сфере. Приветствуется опыт работы со страховыми...","Проведение продуктовых маркетинговых исследований (Product research), A/B тестирование. Аналитика рынка - анализ конкурентов, продуктов страхования. Анализ данных, работа с большими...",образование опыт работа агентство страхование автобизнесе сфере опыт работа
120124686,Системный аналитик,Какие навыки тебе для этого потребуются: Умение читать код (<highlighttext>Python</highlighttext> в приоритете). Понимание принципов работы баз данных (MongoDB или SQL). ,"Сбор, разработка, документирование и согласование системных требований для проектов по кибер безопасности. Выстраивание коммуникации с командой и эффективное взаимодействие. ",навык умение код python приоритет понимание принцип работа база данных mongodb sql
119800769,Golang Developer/Middle Go/Senior Go,Опыт работы с Postgresql. Middle + (опыт работы именно на Golang от 2 лет). Опыт на <highlighttext>Python</highlighttext>/fastAPI будет плюсом.,Написание чистого кода на Golang. Поддержка и развитие существующей кодовой базы. Предложение различных технических решений. Проектирование API. Проведение Ревью кода. ,опыт работа postgresql middle опыт работа golang год опыт python fastapi плюс
120083173,PHP-разработчик,"PHP (Laravel, Orchid, JSON, LDAP). BASH. Ansible. Kubernetes (Helm). Gitlab (Git). CI-CD. MSSQL. Postgres. Mysql. Знание консоли. PXE. LVM. ","Kafka/elastic на будущее) (опционально). Linux стандартное администрирование ОС: DHCPD. Сборки Initrd(initramfs). Поддержка, развитие и мониторинг существующей серверной инфраструктуры. ",php laravel orchid json ldap bash ansible kubernetes helm gitlab git ci - cd mssql postgres mysql знание консоль pxe lvm
120227765,Senior Python Developer в FinTech-продукт,"Имеет опыт коммерческой разработки от 3 лет с нашим стеком: <highlighttext>Python</highlighttext>, Django, DRF, Postgres, Redis, Celery. Владеет английским на уровне...",Прямое взаимодействие с фаундерами проекта.,опыт разработка год стек python django drf postgres redis celery уровень
120233884,"Аналитик данных (Excel, Power BI, Python)","Высшее образование. Уверенный пользователь SQL, Excel (ВПР, сводные таблицы, формулы массива), PowerBI. Опыт создания дашбордов, работы с BI системами, группировки...",Автоматизация процессов для проведения аналитических расчетов. Создание новых и доработка имеющихся отчетных форм. Подготовка аналитических справок.,образование пользователь sql excel впр таблица формула массив powerbi опыт создание дашбордов работа bi система группировка
119846572,Backend Middle Developer / Python разработчик,"Опыт разработки Backend (<highlighttext>Python</highlighttext>) приложений от 2-х лет. - Опыт разработки с использованием FastAPI, SQLAlchemy, Pydantic. - Знание <highlighttext>Python</highlighttext> asyncio. ",Возможность влиять на технические решения и развитие продукта.,опыт разработка backend python приложение год опыт разработка использование fastapi sqlalchemy pydantic знание python asyncio
119397396,Инженер по тестированию (ручное тестирование),"Знание жизненного цикла программного обеспечения и теории тестирования. Знания <highlighttext>Python</highlighttext>, Pytest, Requests, Selenium, Postman, Swagger. Понимание основ тестирования и владение...",Планирование тестирования. Выполнение тестов. Анализ результатов. Сотрудничество с командой. Поддержка качества.,знание цикл обеспечение теория тестирование знание python pytest requests selenium postman swagger понимание основа тестирование владение
120297920,Python разработчик,1) 1.5+ год опыта работы в качестве бэкенд-разработчика (<highlighttext>Python</highlighttext>). 2) Опыт в разработке чат-ботов на aiogram...,"1) Разработка различных чат-ботов как для внутренних нужд компаний, так и для внешних. 2) Разработка веб-приложений в телеграмме. ",год опыт работа качество бэкенд - разработчик python опыт разработка чат - бот aiogram
119083473,Python-разработчик,Коммерческий опыт работы с <highlighttext>Python</highlighttext> от 2 лет. Знание <highlighttext>Python</highlighttext> Core и стандартной библиотеки. Опыт работы с фреймворками (Django / FastAPI...,Использование юнит-тестов (pytest).,опыт работа python год знание python core библиотека опыт работа фреймворками django fastapi
119633722,Тестировщик веб-приложений,"Опыт E2E-тестирования от 2+ лет. Знание <highlighttext>Python</highlighttext> + Pytest, TypeScript + Playwright. Опыт тестирования API (REST...",Проверка критичных пользовательских сценариев. Автоматизация тестирования: написание тестов на <highlighttext>Python</highlighttext> (Pytest) и TypeScript (Playwright). Интеграция тестов в CI/CD (GitHub...,опыт e e - тестирование год знание python pytest typescript playwright опыт тестирование api rest
119822593,Разработчик Python,...на <highlighttext>Python</highlighttext>. Понимание принципов микросервисной архитектуры. Уверенные знания <highlighttext>Python</highlighttext> версий 3.9+. Глубокое понимание работы асинхронности в <highlighttext>Python</highlighttext> и...,"Разработка и поддержка функционала существующих микросервисов и разработка новых. Оптимизация, актуализация и поддержка существующей кодовой базы, работа с техдолгом. ",python понимание принцип архитектура знание python версия понимание работа асинхронность python
120225200,Python-разработчик (Middle),Коммерческий опыт разработки на асинхронном <highlighttext>Python</highlighttext> (Aiohttp будет плюс) – от 3 лет. Понимание базовых принципов работы API. Опыт работы с...,Анализ API-сторонних сервисов и доработка собственных. Участие в проектировании микросервисов и составлении требований к ним. Реализация stateless микросервисов. ,опыт разработка python aiohttp год понимание принцип работа api опыт работа
120170331,Data Scientist,"Технические навыки: Отличное владение <highlighttext>Python</highlighttext>. Опыт работы с библиотеками для анализа данных и машинного обучения: NumPy, pandas, scikit-learn, TensorFlow...","Проведение анализа клиентской базы, построение моделей машинного обучения (ML), включая: Сегментацию клиентов. Оценку жизненной ценности клиента (LTV). Разработка и усовершенствование...",навык владение python опыт работа библиотеками анализ данных обучение numpy pandas scikit - learn tensorflow
120292712,Intern Business Analyst / Стажер Бизнес аналитик,"Хорошее знание excel. Ответственность, критическое мышление, коммуникабельность. Знание SQL и <highlighttext>Python</highlighttext>. Понимание рынка ecom.",Подготовка конкурентной аналитики на ecom площадках. Формирование стратегии присутствия бренда в ecom. Анализ категорий на ecom площадках. Подготовка обзоров рынка. ,знание excel ответственность мышление коммуникабельность знание sql python понимание рынок ecom
119931810,QA инженер (Auto + Manual),Опыт в ручном и автоматизированном тестировании от 2 лет. Практические навыки автоматизации API-тестирования. Уверенное владение Pytest + Selenium. ,"Планированием, разработкой и выполнением тестовых сценариев для проверки функциональности ПО. Автоматизация тест-кейсов (UI,API). Ручным (при необходимости) и интеграционным...",опыт тестирование год навык автоматизация api - тестирование владение pytest selenium
120228810,Pricing analyst,"Опыт в анализе данных с использованием <highlighttext>Python</highlighttext> (pandas, numpy, scipy, matplotlib/plotly). Умение писать эффективные SQL-запросы. Обладание навыками критического...","Разработка инструментов для мониторинга и анализ результатов ценовых A/B тестов. Сотрудничество с отделом анализа данных, оказание помощи в разработке...",опыт анализ данных использование python pandas numpy scipy matplotlib plotly умение sql - запрос обладание навык
120217736,DevOps Engineer,"Опыт работы с системами мониторинга (Zabbix, Prometheus, Grafana): настройка алертов, создание дашбордов. Знание Bash или <highlighttext>Python</highlighttext> для автоматизации и написания...",Разработка и оптимизация процессов автоматизации сборки и деплоя (CI/CD) на базе GitLab. Описание и поддержка облачной инфраструктуры с использованием...,опыт работа система мониторинг zabbix prometheus grafana настройка алертов создание дашбордов знание bash python автоматизация написание
119631359,Инженер-тестировщик,"Понимание процесса тестирования, знание теории тестирования. Базовые знания Java. Базовые знания <highlighttext>Python</highlighttext>. Опыт работы c OS Android. Знание английского языка...","Проведение ручного интеграционного, функционального и регрессионного тестирование web-решений и ПО Android. Локализация и анализ деффектов, обнаруженных пользователями. ",понимание процесс тестирование знание теория тестирование знание java знание python опыт работа os android знание язык
119841538,Разработчик ботов и приложений на Low-code/no-code решениях,"Умение читать и писать простые JavaScript / <highlighttext>Python</highlighttext> выражения (для кастомной логики и формул). Опыт интеграции с популярными CRM, мессенджерами, e...",Исследования и разработки в сфере нейросетей. Создание интеллектуальных чат-ботов. Разработка проектов дополненной реальности. Образовательные программы по нейросетям. ,умение javascript python выражение логика формул опыт интеграция crm мессенджер e
118386365,QA/Тестировщик (Офис),"Уделять внимание мелочам. Опыт тестирования с использованием: jenkins, selenoid, allure, <highlighttext>python</highlighttext> + pytest. Опыт работы или понимание принципов работы с...","Ручное (функциональное, регрессионное, smoke) тестирование web-проектов / мобильных приложений. Писать сценарии тестирования, составлять тест-кейсы и чек-листы. ",внимание мелочь опыт тестирование использование jenkins selenoid allure python pytest опыт работа понимание принцип работа
118661624,Frontend-разработчик,"Плюсами будут: Опыт работы с Typescript. Владение техниками тестирования кода (в том числе BDD, TDD). Владение <highlighttext>python</highlighttext> (sanic / aiohttp), docker...",В обязанности входит разработка SPA приложений и web-сервисов для продуктов компании.,плюс опыт работа typescript владение техник тестирование код число bdd tdd владение python sanic aiohttp docker
119787459,Python-разработчик,"Опыт работы с Git. Опыт работы с асинхронным <highlighttext>Python</highlighttext> (например, с Aiohttp, FastAPI). Навыки работы с Redis, Celery. ",Разрабатывать и поддерживать текущие проекты backend на <highlighttext>Python</highlighttext> + Flask. Проектировать и оптимизировать работу с базами данных (MySQL). ,опыт работа git опыт работа python aiohttp fastapi навык работа redis celery
119731577,Руководитель проектов,"Опыт управления разработкой информационных систем от 3х лет. - Опыт работы с системами управления и контроля проектами (Jira, Gitlab, redmine). - ",Проект: Новый проект по реализации импортозамещения бортовых развлекательных систем на борту самолета. Задачи: - Согласование функциональности и интерфейса для формирования конечного...,опыт управление разработка система х год опыт работа система управление контроль проект jira gitlab redmine
120205441,Flutter-разработчик,"Опыт работы с веб-технологиями (например, PWA). Знание других языков программирования (например, <highlighttext>Python</highlighttext>, JavaScript). Опыт работы в продуктовой разработке.",Разработка и поддержка кроссплатформенных мобильных приложений на Flutter. Создание новых функциональностей и улучшение существующих приложений для iOS и Android. ,опыт работа веб - технологиями pwa знание язык программирование python javascript опыт работа разработка
